n-plet	method	O-information	alpha	beta
Z_syn-Z_red-X1-X2	NPEET	5.987955247507436	0.09	0.92
Z_syn-Z_red-X1-X2	THOI	2.0979652643203734	0.09	0.92
Z_syn-Z_red-X1-X2	GCMI	3.0403763561445167	0.09	0.93
Z_syn-Z_red-X1-X2	NPEET	5.980436206276169	0.09	0.93
Z_syn-Z_red-X1-X2	THOI	2.1072824716567995	0.09	0.93
Z_syn-Z_red-X1-X2	GCMI	3.0630080953422443	0.09	0.94
Z_syn-Z_red-X1-X2	NPEET	6.0056612373731735	0.09	0.94
Z_syn-Z_red-X1-X2	THOI	2.1230832815170286	0.09	0.94
Z_syn-Z_red-X1-X2	GCMI	3.072748209368598	0.09	0.95
Z_syn-Z_red-X1-X2	NPEET	6.01012725578036	0.09	0.95
Z_syn-Z_red-X1-X2	THOI	2.129814100265503	0.09	0.95
Z_syn-Z_red-X1-X2	GCMI	3.0984312832060907	0.09	0.96
Z_syn-Z_red-X1-X2	NPEET	6.0223500364378895	0.09	0.96
Z_syn-Z_red-X1-X2	THOI	2.1476232767105103	0.09	0.96
Z_syn-Z_red-X1-X2	GCMI	3.1146485278694485	0.09	0.97
Z_syn-Z_red-X1-X2	NPEET	6.045528187255468	0.09	0.97
Z_syn-Z_red-X1-X2	THOI	2.1588968992233277	0.09	0.97
Z_syn-Z_red-X1-X2	GCMI	3.131922441679093	0.09	0.98
Z_syn-Z_red-X1-X2	NPEET	6.069067803306728	0.09	0.98
Z_syn-Z_red-X1-X2	THOI	2.1708701610565186	0.09	0.98
Z_syn-Z_red-X1-X2	GCMI	3.12947702962937	0.09	0.99
Z_syn-Z_red-X1-X2	NPEET	6.073769232748677	0.09	0.99
Z_syn-Z_red-X1-X2	THOI	2.169129419326782	0.09	0.99
Z_syn-Z_red-X1-X2	GCMI	3.1573704245647765	0.09	1.0
Z_syn-Z_red-X1-X2	NPEET	6.083172918749744	0.09	1.0
Z_syn-Z_red-X1-X2	THOI	2.188510775566101	0.09	1.0
Z_syn-Z_red-X1-X2	GCMI	-0.28846858885599697	0.1	0.01
Z_syn-Z_red-X1-X2	NPEET	6.093325461168734	0.1	0.01
Z_syn-Z_red-X1-X2	THOI	-0.19995155334472656	0.1	0.01
Z_syn-Z_red-X1-X2	GCMI	-0.2830341209315449	0.1	0.02
Z_syn-Z_red-X1-X2	NPEET	5.388588738292801	0.1	0.02
Z_syn-Z_red-X1-X2	THOI	-0.19618457555770874	0.1	0.02
Z_syn-Z_red-X1-X2	GCMI	-0.3606480442373652	0.1	0.03
Z_syn-Z_red-X1-X2	NPEET	4.998774270713658	0.1	0.03
Z_syn-Z_red-X1-X2	THOI	-0.24998233318328858	0.1	0.03
Z_syn-Z_red-X1-X2	GCMI	-0.4231137416041532	0.1	0.04
Z_syn-Z_red-X1-X2	NPEET	4.703837721122815	0.1	0.04
Z_syn-Z_red-X1-X2	THOI	-0.29328054189682007	0.1	0.04
Z_syn-Z_red-X1-X2	GCMI	-0.45180026342151897	0.1	0.05
Z_syn-Z_red-X1-X2	NPEET	4.56070917001672	0.1	0.05
Z_syn-Z_red-X1-X2	THOI	-0.31316429376602173	0.1	0.05
Z_syn-Z_red-X1-X2	GCMI	-0.4352981398160364	0.1	0.06
Z_syn-Z_red-X1-X2	NPEET	4.475053630464716	0.1	0.06
Z_syn-Z_red-X1-X2	THOI	-0.30172613859176634	0.1	0.06
Z_syn-Z_red-X1-X2	GCMI	-0.3811474237191604	0.1	0.07
Z_syn-Z_red-X1-X2	NPEET	4.426192325812818	0.1	0.07
Z_syn-Z_red-X1-X2	THOI	-0.26419198513031006	0.1	0.07
Z_syn-Z_red-X1-X2	GCMI	-0.31819649262141275	0.1	0.08
Z_syn-Z_red-X1-X2	NPEET	4.411958793794996	0.1	0.08
Z_syn-Z_red-X1-X2	THOI	-0.22055832147598267	0.1	0.08
Z_syn-Z_red-X1-X2	GCMI	-0.22972563262169027	0.1	0.09
Z_syn-Z_red-X1-X2	NPEET	4.435323193591892	0.1	0.09
Z_syn-Z_red-X1-X2	THOI	-0.15923527479171753	0.1	0.09
Z_syn-Z_red-X1-X2	GCMI	-0.14314554034892582	0.1	0.1
Z_syn-Z_red-X1-X2	NPEET	4.423015627590462	0.1	0.1
Z_syn-Z_red-X1-X2	THOI	-0.09922116994857788	0.1	0.1
Z_syn-Z_red-X1-X2	GCMI	0.6398577406420051	0.1	0.2
Z_syn-Z_red-X1-X2	NPEET	4.7151449486563894	0.1	0.2
Z_syn-Z_red-X1-X2	THOI	0.44351227283477784	0.1	0.2
Z_syn-Z_red-X1-X2	GCMI	1.2018854430998958	0.1	0.3
Z_syn-Z_red-X1-X2	NPEET	4.967466544922345	0.1	0.3
Z_syn-Z_red-X1-X2	THOI	0.8330816507339478	0.1	0.3
Z_syn-Z_red-X1-X2	GCMI	1.5967209345276905	0.1	0.4
Z_syn-Z_red-X1-X2	NPEET	5.1477066482435	0.1	0.4
Z_syn-Z_red-X1-X2	THOI	1.1067676782608031	0.1	0.4
Z_syn-Z_red-X1-X2	GCMI	1.9313747907577157	0.1	0.5
Z_syn-Z_red-X1-X2	NPEET	5.312870566605621	0.1	0.5
Z_syn-Z_red-X1-X2	THOI	1.3387009859085084	0.1	0.5
Z_syn-Z_red-X1-X2	GCMI	2.2218139332313727	0.1	0.6
Z_syn-Z_red-X1-X2	NPEET	5.434372834677106	0.1	0.6
Z_syn-Z_red-X1-X2	THOI	1.5400882005691527	0.1	0.6
Z_syn-Z_red-X1-X2	GCMI	2.449621758955737	0.1	0.7
Z_syn-Z_red-X1-X2	NPEET	5.549372294127737	0.1	0.7
Z_syn-Z_red-X1-X2	THOI	1.6979703903198242	0.1	0.7
Z_syn-Z_red-X1-X2	GCMI	2.6460456226876756	0.1	0.8
Z_syn-Z_red-X1-X2	NPEET	5.653363602230122	0.1	0.8
Z_syn-Z_red-X1-X2	THOI	1.8340899705886842	0.1	0.8
Z_syn-Z_red-X1-X2	GCMI	2.8309599866233066	0.1	0.9
Z_syn-Z_red-X1-X2	NPEET	5.73802295688918	0.1	0.9
Z_syn-Z_red-X1-X2	THOI	1.9621793985366822	0.1	0.9
Z_syn-Z_red-X1-X2	GCMI	2.8541493580149315	0.1	0.91
Z_syn-Z_red-X1-X2	NPEET	5.736196811178249	0.1	0.91
Z_syn-Z_red-X1-X2	THOI	1.9783185720443726	0.1	0.91
Z_syn-Z_red-X1-X2	GCMI	2.8780653773387863	0.1	0.92
Z_syn-Z_red-X1-X2	NPEET	5.7630969808761865	0.1	0.92
Z_syn-Z_red-X1-X2	THOI	1.994899821281433	0.1	0.92
Z_syn-Z_red-X1-X2	GCMI	2.8694409676862174	0.1	0.93
Z_syn-Z_red-X1-X2	NPEET	5.76177260633147	0.1	0.93
Z_syn-Z_red-X1-X2	THOI	1.9889634847640991	0.1	0.93
Z_syn-Z_red-X1-X2	GCMI	2.8974215025842853	0.1	0.94
Z_syn-Z_red-X1-X2	NPEET	5.770326278462333	0.1	0.94
Z_syn-Z_red-X1-X2	THOI	2.008226776123047	0.1	0.94
Z_syn-Z_red-X1-X2	GCMI	2.9054911114445217	0.1	0.95
Z_syn-Z_red-X1-X2	NPEET	5.787481196662135	0.1	0.95
Z_syn-Z_red-X1-X2	THOI	2.0138426065444945	0.1	0.95
Z_syn-Z_red-X1-X2	GCMI	2.9247148120296194	0.1	0.96
Z_syn-Z_red-X1-X2	NPEET	5.792666269423217	0.1	0.96
Z_syn-Z_red-X1-X2	THOI	2.027108407020569	0.1	0.96
Z_syn-Z_red-X1-X2	GCMI	2.9381660074534155	0.1	0.97
Z_syn-Z_red-X1-X2	NPEET	5.817634061048876	0.1	0.97
Z_syn-Z_red-X1-X2	THOI	2.0365763187408445	0.1	0.97
Z_syn-Z_red-X1-X2	GCMI	2.9673974613673506	0.1	0.98
Z_syn-Z_red-X1-X2	NPEET	5.839755664494946	0.1	0.98
Z_syn-Z_red-X1-X2	THOI	2.056787133216858	0.1	0.98
Z_syn-Z_red-X1-X2	GCMI	2.9732523699026947	0.1	0.99
Z_syn-Z_red-X1-X2	NPEET	5.844325830363142	0.1	0.99
Z_syn-Z_red-X1-X2	THOI	2.060913634300232	0.1	0.99
Z_syn-Z_red-X1-X2	GCMI	2.9884914540017458	0.1	1.0
Z_syn-Z_red-X1-X2	NPEET	5.8728577962956985	0.1	1.0
Z_syn-Z_red-X1-X2	THOI	2.0714466333389283	0.1	1.0
Z_syn-Z_red-X1-X2	GCMI	-0.30794671050674144	0.2	0.01
Z_syn-Z_red-X1-X2	NPEET	5.6445646089407155	0.2	0.01
Z_syn-Z_red-X1-X2	THOI	-0.21345252990722657	0.2	0.01
Z_syn-Z_red-X1-X2	GCMI	-0.28851463546680056	0.2	0.02
Z_syn-Z_red-X1-X2	NPEET	5.026682385035132	0.2	0.02
Z_syn-Z_red-X1-X2	THOI	-0.1999835729598999	0.2	0.02
Z_syn-Z_red-X1-X2	GCMI	-0.28276399921482803	0.2	0.03
Z_syn-Z_red-X1-X2	NPEET	4.630133008670253	0.2	0.03
Z_syn-Z_red-X1-X2	THOI	-0.19599746465682982	0.2	0.03
Z_syn-Z_red-X1-X2	GCMI	-0.28614967445670436	0.2	0.04
Z_syn-Z_red-X1-X2	NPEET	4.337635350267566	0.2	0.04
Z_syn-Z_red-X1-X2	THOI	-0.19834442138671876	0.2	0.04
Z_syn-Z_red-X1-X2	GCMI	-0.32046329081043085	0.2	0.05
Z_syn-Z_red-X1-X2	NPEET	4.096404069037542	0.2	0.05
Z_syn-Z_red-X1-X2	THOI	-0.22212846279144288	0.2	0.05
Z_syn-Z_red-X1-X2	GCMI	-0.3568313991684143	0.2	0.06
Z_syn-Z_red-X1-X2	NPEET	3.909235524261182	0.2	0.06
Z_syn-Z_red-X1-X2	THOI	-0.24733712673187255	0.2	0.06
Z_syn-Z_red-X1-X2	GCMI	-0.3924336807088472	0.2	0.07
Z_syn-Z_red-X1-X2	NPEET	3.767822033596931	0.2	0.07
Z_syn-Z_red-X1-X2	THOI	-0.2720146656036377	0.2	0.07
Z_syn-Z_red-X1-X2	GCMI	-0.4154968482329249	0.2	0.08
Z_syn-Z_red-X1-X2	NPEET	3.6416030024717463	0.2	0.08
Z_syn-Z_red-X1-X2	THOI	-0.28800086975097655	0.2	0.08
Z_syn-Z_red-X1-X2	GCMI	-0.4419174025382103	0.2	0.09
Z_syn-Z_red-X1-X2	NPEET	3.5670497847938947	0.2	0.09
Z_syn-Z_red-X1-X2	THOI	-0.3063141584396362	0.2	0.09
Z_syn-Z_red-X1-X2	GCMI	-0.4501280441282775	0.2	0.1
Z_syn-Z_red-X1-X2	NPEET	3.500330003172997	0.2	0.1
Z_syn-Z_red-X1-X2	THOI	-0.3120052456855774	0.2	0.1
Z_syn-Z_red-X1-X2	GCMI	-0.15567117899939378	0.2	0.2
Z_syn-Z_red-X1-X2	NPEET	3.384930016201353	0.2	0.2
Z_syn-Z_red-X1-X2	THOI	-0.10790382623672486	0.2	0.2
Z_syn-Z_red-X1-X2	GCMI	0.2751739929977777	0.2	0.3
Z_syn-Z_red-X1-X2	NPEET	3.515550046025434	0.2	0.3
Z_syn-Z_red-X1-X2	THOI	0.19073219299316407	0.2	0.3
Z_syn-Z_red-X1-X2	GCMI	0.642136969559657	0.2	0.4
Z_syn-Z_red-X1-X2	NPEET	3.651969071862596	0.2	0.4
Z_syn-Z_red-X1-X2	THOI	0.4450974464416504	0.2	0.4
Z_syn-Z_red-X1-X2	GCMI	0.9410915526342774	0.2	0.5
Z_syn-Z_red-X1-X2	NPEET	3.792497659077571	0.2	0.5
Z_syn-Z_red-X1-X2	THOI	0.6523131370544434	0.2	0.5
Z_syn-Z_red-X1-X2	GCMI	1.195986129930016	0.2	0.6
Z_syn-Z_red-X1-X2	NPEET	3.913252563480802	0.2	0.6
Z_syn-Z_red-X1-X2	THOI	0.8289982557296753	0.2	0.6
Z_syn-Z_red-X1-X2	GCMI	1.4080941271213336	0.2	0.7
Z_syn-Z_red-X1-X2	NPEET	4.007679963972484	0.2	0.7
Z_syn-Z_red-X1-X2	THOI	0.9760057687759399	0.2	0.7
Z_syn-Z_red-X1-X2	GCMI	1.6146765559122749	0.2	0.8
Z_syn-Z_red-X1-X2	NPEET	4.128411685492016	0.2	0.8
Z_syn-Z_red-X1-X2	THOI	1.1191964149475098	0.2	0.8
Z_syn-Z_red-X1-X2	GCMI	1.7821878062697292	0.2	0.9
Z_syn-Z_red-X1-X2	NPEET	4.222156301353871	0.2	0.9
Z_syn-Z_red-X1-X2	THOI	1.2353166341781616	0.2	0.9
Z_syn-Z_red-X1-X2	GCMI	1.7889378552674704	0.2	0.91
Z_syn-Z_red-X1-X2	NPEET	4.235014205891192	0.2	0.91
Z_syn-Z_red-X1-X2	THOI	1.2399762392044067	0.2	0.91
Z_syn-Z_red-X1-X2	GCMI	1.8140671792032552	0.2	0.92
Z_syn-Z_red-X1-X2	NPEET	4.261085943424712	0.2	0.92
Z_syn-Z_red-X1-X2	THOI	1.2574096202850342	0.2	0.92
Z_syn-Z_red-X1-X2	GCMI	1.8341587053941133	0.2	0.93
Z_syn-Z_red-X1-X2	NPEET	4.2828541862159195	0.2	0.93
Z_syn-Z_red-X1-X2	THOI	1.2713308334350586	0.2	0.93
Z_syn-Z_red-X1-X2	GCMI	1.8339622712508554	0.2	0.94
Z_syn-Z_red-X1-X2	NPEET	4.271253455646752	0.2	0.94
Z_syn-Z_red-X1-X2	THOI	1.2711910247802733	0.2	0.94
Z_syn-Z_red-X1-X2	GCMI	1.860061303645476	0.2	0.95
Z_syn-Z_red-X1-X2	NPEET	4.30024105087673	0.2	0.95
Z_syn-Z_red-X1-X2	THOI	1.2892817258834839	0.2	0.95
Z_syn-Z_red-X1-X2	GCMI	1.8813013828634937	0.2	0.96
Z_syn-Z_red-X1-X2	NPEET	4.321839812585348	0.2	0.96
Z_syn-Z_red-X1-X2	THOI	1.3039992570877075	0.2	0.96
Z_syn-Z_red-X1-X2	GCMI	1.8767590880373244	0.2	0.97
Z_syn-Z_red-X1-X2	NPEET	4.338415696439067	0.2	0.97
Z_syn-Z_red-X1-X2	THOI	1.3009008884429931	0.2	0.97
Z_syn-Z_red-X1-X2	GCMI	1.9124577353703767	0.2	0.98
Z_syn-Z_red-X1-X2	NPEET	4.359580858304531	0.2	0.98
Z_syn-Z_red-X1-X2	THOI	1.325600814819336	0.2	0.98
Z_syn-Z_red-X1-X2	GCMI	1.9323054075862085	0.2	0.99
Z_syn-Z_red-X1-X2	NPEET	4.3868129115444585	0.2	0.99
Z_syn-Z_red-X1-X2	THOI	1.3393649578094482	0.2	0.99
Z_syn-Z_red-X1-X2	GCMI	1.9393223293832111	0.2	1.0
Z_syn-Z_red-X1-X2	NPEET	4.403988065660849	0.2	1.0
Z_syn-Z_red-X1-X2	THOI	1.3442220211029052	0.2	1.0
Z_syn-Z_red-X1-X2	GCMI	-0.3195426278771869	0.3	0.01
Z_syn-Z_red-X1-X2	NPEET	5.3556790091877815	0.3	0.01
Z_syn-Z_red-X1-X2	THOI	-0.2214904546737671	0.3	0.01
Z_syn-Z_red-X1-X2	GCMI	-0.2948126089834984	0.3	0.02
Z_syn-Z_red-X1-X2	NPEET	4.783366949582922	0.3	0.02
Z_syn-Z_red-X1-X2	THOI	-0.20434882640838622	0.3	0.02
Z_syn-Z_red-X1-X2	GCMI	-0.29163702703633376	0.3	0.03
Z_syn-Z_red-X1-X2	NPEET	4.400674018875106	0.3	0.03
Z_syn-Z_red-X1-X2	THOI	-0.2021476984024048	0.3	0.03
Z_syn-Z_red-X1-X2	GCMI	-0.2780197762389373	0.3	0.04
Z_syn-Z_red-X1-X2	NPEET	4.133999927302147	0.3	0.04
Z_syn-Z_red-X1-X2	THOI	-0.19270895719528197	0.3	0.04
Z_syn-Z_red-X1-X2	GCMI	-0.29057048179272593	0.3	0.05
Z_syn-Z_red-X1-X2	NPEET	3.896535897242066	0.3	0.05
Z_syn-Z_red-X1-X2	THOI	-0.20140838623046875	0.3	0.05
Z_syn-Z_red-X1-X2	GCMI	-0.2908064030111241	0.3	0.06
Z_syn-Z_red-X1-X2	NPEET	3.700939851986562	0.3	0.06
Z_syn-Z_red-X1-X2	THOI	-0.2015719771385193	0.3	0.06
Z_syn-Z_red-X1-X2	GCMI	-0.30820269009051515	0.3	0.07
Z_syn-Z_red-X1-X2	NPEET	3.5420082730556195	0.3	0.07
Z_syn-Z_red-X1-X2	THOI	-0.21363025903701782	0.3	0.07
Z_syn-Z_red-X1-X2	GCMI	-0.32074662235015683	0.3	0.08
Z_syn-Z_red-X1-X2	NPEET	3.4142767225280197	0.3	0.08
Z_syn-Z_red-X1-X2	THOI	-0.2223246216773987	0.3	0.08
Z_syn-Z_red-X1-X2	GCMI	-0.34956539307204854	0.3	0.09
Z_syn-Z_red-X1-X2	NPEET	3.2849046460677123	0.3	0.09
Z_syn-Z_red-X1-X2	THOI	-0.24230048656463624	0.3	0.09
Z_syn-Z_red-X1-X2	GCMI	-0.3914951502699968	0.3	0.1
Z_syn-Z_red-X1-X2	NPEET	3.182573622662221	0.3	0.1
Z_syn-Z_red-X1-X2	THOI	-0.2713639497756958	0.3	0.1
Z_syn-Z_red-X1-X2	GCMI	-0.3987422832495818	0.3	0.2
Z_syn-Z_red-X1-X2	NPEET	2.7675246198369936	0.3	0.2
Z_syn-Z_red-X1-X2	THOI	-0.27638744115829467	0.3	0.2
Z_syn-Z_red-X1-X2	GCMI	-0.15628207710260944	0.3	0.3
Z_syn-Z_red-X1-X2	NPEET	2.7546598104188993	0.3	0.3
Z_syn-Z_red-X1-X2	THOI	-0.10832716226577759	0.3	0.3
Z_syn-Z_red-X1-X2	GCMI	0.14710894844207295	0.3	0.4
Z_syn-Z_red-X1-X2	NPEET	2.837694153650442	0.3	0.4
Z_syn-Z_red-X1-X2	THOI	0.10196783542633056	0.3	0.4
Z_syn-Z_red-X1-X2	GCMI	0.3980624731751549	0.3	0.5
Z_syn-Z_red-X1-X2	NPEET	2.957220350760756	0.3	0.5
Z_syn-Z_red-X1-X2	THOI	0.2759129524230957	0.3	0.5
Z_syn-Z_red-X1-X2	GCMI	0.629346805136114	0.3	0.6
Z_syn-Z_red-X1-X2	NPEET	3.0396833155269283	0.3	0.6
Z_syn-Z_red-X1-X2	THOI	0.43623101711273193	0.3	0.6
Z_syn-Z_red-X1-X2	GCMI	0.8499916488090339	0.3	0.7
Z_syn-Z_red-X1-X2	NPEET	3.15087282105791	0.3	0.7
Z_syn-Z_red-X1-X2	THOI	0.5891642332077026	0.3	0.7
Z_syn-Z_red-X1-X2	GCMI	1.0164526466723958	0.3	0.8
Z_syn-Z_red-X1-X2	NPEET	3.2665387582159298	0.3	0.8
Z_syn-Z_red-X1-X2	THOI	0.7045472860336304	0.3	0.8
Z_syn-Z_red-X1-X2	GCMI	1.2034302804610548	0.3	0.9
Z_syn-Z_red-X1-X2	NPEET	3.3734405460982964	0.3	0.9
Z_syn-Z_red-X1-X2	THOI	0.8341520071029663	0.3	0.9
Z_syn-Z_red-X1-X2	GCMI	1.2086488690601758	0.3	0.91
Z_syn-Z_red-X1-X2	NPEET	3.3974711524503016	0.3	0.91
Z_syn-Z_red-X1-X2	THOI	0.8377691745758057	0.3	0.91
Z_syn-Z_red-X1-X2	GCMI	1.2130086946114707	0.3	0.92
Z_syn-Z_red-X1-X2	NPEET	3.4032212412882346	0.3	0.92
Z_syn-Z_red-X1-X2	THOI	0.840794038772583	0.3	0.92
Z_syn-Z_red-X1-X2	GCMI	1.2422073816647194	0.3	0.93
Z_syn-Z_red-X1-X2	NPEET	3.4232571289889604	0.3	0.93
Z_syn-Z_red-X1-X2	THOI	0.8610188007354737	0.3	0.93
Z_syn-Z_red-X1-X2	GCMI	1.2537270230416948	0.3	0.94
Z_syn-Z_red-X1-X2	NPEET	3.4595692842514487	0.3	0.94
Z_syn-Z_red-X1-X2	THOI	0.8690117120742797	0.3	0.94
Z_syn-Z_red-X1-X2	GCMI	1.2774680528222497	0.3	0.95
Z_syn-Z_red-X1-X2	NPEET	3.4579146240677945	0.3	0.95
Z_syn-Z_red-X1-X2	THOI	0.8854764461517334	0.3	0.95
Z_syn-Z_red-X1-X2	GCMI	1.2755004647552977	0.3	0.96
Z_syn-Z_red-X1-X2	NPEET	3.489379455355773	0.3	0.96
Z_syn-Z_red-X1-X2	THOI	0.8841239929199218	0.3	0.96
Z_syn-Z_red-X1-X2	GCMI	1.298523725420228	0.3	0.97
Z_syn-Z_red-X1-X2	NPEET	3.5079786036645677	0.3	0.97
Z_syn-Z_red-X1-X2	THOI	0.9000691652297974	0.3	0.97
Z_syn-Z_red-X1-X2	GCMI	1.317530763307261	0.3	0.98
Z_syn-Z_red-X1-X2	NPEET	3.5297501088323435	0.3	0.98
Z_syn-Z_red-X1-X2	THOI	0.9132420539855957	0.3	0.98
Z_syn-Z_red-X1-X2	GCMI	1.3183892164625362	0.3	0.99
Z_syn-Z_red-X1-X2	NPEET	3.547642718628937	0.3	0.99
Z_syn-Z_red-X1-X2	THOI	0.9138403415679932	0.3	0.99
Z_syn-Z_red-X1-X2	GCMI	1.351506743398448	0.3	1.0
Z_syn-Z_red-X1-X2	NPEET	3.5803335466475317	0.3	1.0
Z_syn-Z_red-X1-X2	THOI	0.936797046661377	0.3	1.0
Z_syn-Z_red-X1-X2	GCMI	-0.3213559290722074	0.4	0.01
Z_syn-Z_red-X1-X2	NPEET	5.1327820876299715	0.4	0.01
Z_syn-Z_red-X1-X2	THOI	-0.222747540473938	0.4	0.01
Z_syn-Z_red-X1-X2	GCMI	-0.3229163183352183	0.4	0.02
Z_syn-Z_red-X1-X2	NPEET	4.569839482723282	0.4	0.02
Z_syn-Z_red-X1-X2	THOI	-0.22382886409759523	0.4	0.02
Z_syn-Z_red-X1-X2	GCMI	-0.3055846948343749	0.4	0.03
Z_syn-Z_red-X1-X2	NPEET	4.206874191981003	0.4	0.03
Z_syn-Z_red-X1-X2	THOI	-0.21181557178497315	0.4	0.03
Z_syn-Z_red-X1-X2	GCMI	-0.28787651096550554	0.4	0.04
Z_syn-Z_red-X1-X2	NPEET	3.954829826575051	0.4	0.04
Z_syn-Z_red-X1-X2	THOI	-0.19954136610031128	0.4	0.04
Z_syn-Z_red-X1-X2	GCMI	-0.28361063203659465	0.4	0.05
Z_syn-Z_red-X1-X2	NPEET	3.744088822691109	0.4	0.05
Z_syn-Z_red-X1-X2	THOI	-0.1965842366218567	0.4	0.05
Z_syn-Z_red-X1-X2	GCMI	-0.2742463213182605	0.4	0.06
Z_syn-Z_red-X1-X2	NPEET	3.565890116547479	0.4	0.06
Z_syn-Z_red-X1-X2	THOI	-0.19009318351745605	0.4	0.06
Z_syn-Z_red-X1-X2	GCMI	-0.2843874153055487	0.4	0.07
Z_syn-Z_red-X1-X2	NPEET	3.38151247962728	0.4	0.07
Z_syn-Z_red-X1-X2	THOI	-0.19712246656417848	0.4	0.07
Z_syn-Z_red-X1-X2	GCMI	-0.2934312020692674	0.4	0.08
Z_syn-Z_red-X1-X2	NPEET	3.2549599324254275	0.4	0.08
Z_syn-Z_red-X1-X2	THOI	-0.20339112281799315	0.4	0.08
Z_syn-Z_red-X1-X2	GCMI	-0.29588730823478127	0.4	0.09
Z_syn-Z_red-X1-X2	NPEET	3.1490642513677356	0.4	0.09
Z_syn-Z_red-X1-X2	THOI	-0.20509371757507325	0.4	0.09
Z_syn-Z_red-X1-X2	GCMI	-0.3210462223581844	0.4	0.1
Z_syn-Z_red-X1-X2	NPEET	3.029964221557906	0.4	0.1
Z_syn-Z_red-X1-X2	THOI	-0.22253284454345704	0.4	0.1
Z_syn-Z_red-X1-X2	GCMI	-0.4505954950435016	0.4	0.2
Z_syn-Z_red-X1-X2	NPEET	2.428301552415466	0.4	0.2
Z_syn-Z_red-X1-X2	THOI	-0.3123297691345215	0.4	0.2
Z_syn-Z_red-X1-X2	GCMI	-0.3501563705845864	0.4	0.3
Z_syn-Z_red-X1-X2	NPEET	2.298964814566452	0.4	0.3
Z_syn-Z_red-X1-X2	THOI	-0.2427104353904724	0.4	0.3
Z_syn-Z_red-X1-X2	GCMI	-0.15026324266124536	0.4	0.4
Z_syn-Z_red-X1-X2	NPEET	2.3103678736422615	0.4	0.4
Z_syn-Z_red-X1-X2	THOI	-0.10415619611740112	0.4	0.4
Z_syn-Z_red-X1-X2	GCMI	0.0747962344870456	0.4	0.5
Z_syn-Z_red-X1-X2	NPEET	2.379739994489518	0.4	0.5
Z_syn-Z_red-X1-X2	THOI	0.05184659957885742	0.4	0.5
Z_syn-Z_red-X1-X2	GCMI	0.2653303275397647	0.4	0.6
Z_syn-Z_red-X1-X2	NPEET	2.457829017620998	0.4	0.6
Z_syn-Z_red-X1-X2	THOI	0.18391172885894774	0.4	0.6
Z_syn-Z_red-X1-X2	GCMI	0.45969874816088535	0.4	0.7
Z_syn-Z_red-X1-X2	NPEET	2.5632342565225796	0.4	0.7
Z_syn-Z_red-X1-X2	THOI	0.3186403512954712	0.4	0.7
Z_syn-Z_red-X1-X2	GCMI	0.622665355704731	0.4	0.8
Z_syn-Z_red-X1-X2	NPEET	2.6514674651094094	0.4	0.8
Z_syn-Z_red-X1-X2	THOI	0.4315974712371826	0.4	0.8
Z_syn-Z_red-X1-X2	GCMI	0.7833229818111185	0.4	0.9
Z_syn-Z_red-X1-X2	NPEET	2.801541558738731	0.4	0.9
Z_syn-Z_red-X1-X2	THOI	0.5429593324661255	0.4	0.9
Z_syn-Z_red-X1-X2	GCMI	0.7970499344274385	0.4	0.91
Z_syn-Z_red-X1-X2	NPEET	2.8137994567041296	0.4	0.91
Z_syn-Z_red-X1-X2	THOI	0.552477502822876	0.4	0.91
Z_syn-Z_red-X1-X2	GCMI	0.8339092152314581	0.4	0.92
Z_syn-Z_red-X1-X2	NPEET	2.836547657227612	0.4	0.92
Z_syn-Z_red-X1-X2	THOI	0.578016209602356	0.4	0.92
Z_syn-Z_red-X1-X2	GCMI	0.838703911251773	0.4	0.93
Z_syn-Z_red-X1-X2	NPEET	2.8581636291492574	0.4	0.93
Z_syn-Z_red-X1-X2	THOI	0.5813435316085815	0.4	0.93
Z_syn-Z_red-X1-X2	GCMI	0.8552693591167534	0.4	0.94
Z_syn-Z_red-X1-X2	NPEET	2.892269580009932	0.4	0.94
Z_syn-Z_red-X1-X2	THOI	0.5928267240524292	0.4	0.94
Z_syn-Z_red-X1-X2	GCMI	0.8718650802477452	0.4	0.95
Z_syn-Z_red-X1-X2	NPEET	2.908802553799892	0.4	0.95
Z_syn-Z_red-X1-X2	THOI	0.6043349742889405	0.4	0.95
Z_syn-Z_red-X1-X2	GCMI	0.879633201231958	0.4	0.96
Z_syn-Z_red-X1-X2	NPEET	2.919247005549173	0.4	0.96
Z_syn-Z_red-X1-X2	THOI	0.6097161769866943	0.4	0.96
Z_syn-Z_red-X1-X2	GCMI	0.896677834723293	0.4	0.97
Z_syn-Z_red-X1-X2	NPEET	2.9499221540504195	0.4	0.97
Z_syn-Z_red-X1-X2	THOI	0.6215290069580078	0.4	0.97
Z_syn-Z_red-X1-X2	GCMI	0.9052263232241001	0.4	0.98
Z_syn-Z_red-X1-X2	NPEET	2.96235945864435	0.4	0.98
Z_syn-Z_red-X1-X2	THOI	0.6274547576904297	0.4	0.98
Z_syn-Z_red-X1-X2	GCMI	0.9180607201745637	0.4	0.99
Z_syn-Z_red-X1-X2	NPEET	2.9891802065426893	0.4	0.99
Z_syn-Z_red-X1-X2	THOI	0.636348819732666	0.4	0.99
Z_syn-Z_red-X1-X2	GCMI	0.9402179759514467	0.4	1.0
Z_syn-Z_red-X1-X2	NPEET	3.0072696923299627	0.4	1.0
Z_syn-Z_red-X1-X2	THOI	0.6517107486724854	0.4	1.0
